,age,numclaims,veh_age,veh_value
5450,0,0,1,6.11
5451,0,0,2,1.29
5452,1,0,3,1.31
5453,1,1,1,1.89
5454,0,0,1,1.36
5455,2,0,0,1.65
5456,3,0,3,1.19
5457,1,0,2,0.87
5458,3,1,0,1.5
5459,1,0,1,1.89
5460,2,0,0,5.236
5461,1,1,1,1.62
5462,0,0,1,6.15
5463,1,0,3,1.02
5464,1,0,3,0.37
5465,1,0,3,0.82
5466,2,0,2,1.44
5467,1,0,0,3.12
5468,1,0,1,1.28
5469,1,0,3,0.94
5470,3,0,1,1.97
5471,0,0,3,0.44
5472,1,0,2,0.79
5473,3,0,0,3.98
5474,1,0,2,1.34
5475,3,0,2,1.05
5476,0,0,2,1.12
5477,1,0,1,1.68
5478,2,0,1,1.64
5479,1,0,2,3.62
5480,3,0,2,1.3
5481,2,0,2,1.64
5482,0,1,2,1.4
5483,2,0,2,1.55
5484,0,0,1,2.65
5485,1,0,0,1.61
5486,1,0,2,3.39
5487,0,0,3,0.46
5488,1,0,1,1.77
5489,1,0,2,2.84
5490,0,0,2,1.46
5491,3,1,1,1.68
5492,0,0,1,4.27
5493,1,0,0,2.48
5494,1,0,3,0.52
5495,1,0,0,2.66
5496,1,0,3,0.46
5497,1,0,3,0.92
5498,0,0,1,4.09
5499,0,0,3,1.86
5500,2,0,2,0.65
5501,1,1,1,1.26
5502,1,0,2,2.94
5503,2,0,3,1.36
5504,1,0,2,1.42
5505,0,0,0,1.36
5506,0,0,3,0.54
5507,1,0,2,0.79
5508,2,0,2,1.78
5509,1,0,2,1.07
5510,0,1,1,2.99
5511,0,1,2,1.43
5512,1,0,2,2.57
5513,1,0,2,2.2
5514,1,0,2,0.71
5515,1,0,2,1.47
5516,1,0,3,0.74
5517,1,0,3,0.85
5518,2,1,1,1.76
5519,0,0,1,1.05
5520,3,0,0,1.9
5521,1,0,0,3.74
5522,0,1,0,2.27
5523,0,0,1,2.95
5524,0,0,1,1.33
5525,0,0,2,1.02
5526,0,0,1,3.96
5527,1,0,1,1.54
5528,1,0,0,5.92
5529,2,0,2,0.94
5530,2,0,3,0.39
5531,1,0,3,1.83
5532,1,0,1,1.81
5533,3,0,1,2.18
5534,0,0,3,0.46
5535,0,0,1,5.25
5536,0,0,2,1.03
5537,2,0,1,1.36
5538,1,0,0,2.72
5539,1,0,3,2.23
5540,1,0,1,1.8
5541,3,0,1,1.56
5542,0,0,0,6.89
5543,0,0,0,1.25
5544,2,0,1,1.89
5545,0,0,1,3.04
5546,3,0,1,1.38
5547,0,0,3,1.16
5548,2,0,1,1.54
5549,3,0,3,2.28
5550,1,0,0,1.36
5551,1,0,0,1.89
5552,3,0,2,1.06
5553,0,0,0,1.36
5554,0,0,1,1.38
5555,0,0,0,1.36
5556,1,0,1,1.19
5557,2,0,0,5.236
5558,0,0,1,4.25
5559,0,0,1,2.17
5560,1,0,1,2.66
5561,1,0,1,2.15
5562,3,0,3,0.6
5563,3,0,2,1.05
5564,3,0,3,0.69
5565,3,0,3,0.71
5566,1,0,0,4.7
5567,1,0,1,1.8
5568,2,0,0,1.99
5569,1,0,2,1.46
5570,1,0,2,1.0
5571,3,0,1,1.46
5572,3,0,2,0.97
5573,2,0,3,2.24
5574,2,0,3,0.35
5575,1,0,0,1.83
5576,1,0,2,2.2
5577,1,0,2,1.02
5578,1,0,1,1.87
5579,3,0,2,0.71
5580,0,1,1,1.96
5581,1,0,2,1.33
5582,0,0,3,0.83
5583,0,0,3,1.5
5584,1,1,1,1.57
5585,1,0,2,1.76
5586,1,0,2,4.0
5587,0,0,3,1.92
5588,1,0,0,3.28
5589,0,0,1,1.53
5590,1,0,2,1.01
5591,1,0,2,1.5
5592,0,0,3,1.04
5593,0,0,0,1.83
5594,1,0,2,1.21
5595,1,0,3,0.45
5596,0,0,1,2.4
5597,1,0,2,1.25
5598,3,0,1,1.48
5599,3,0,2,1.11
5600,2,0,2,0.93
5601,0,0,3,0.41
5602,0,1,3,1.05
5603,0,0,3,0.76
5604,2,0,2,4.91
5605,2,0,2,0.76
5606,0,0,3,0.54
5607,1,0,2,2.75
5608,1,0,0,1.79
5609,0,0,0,1.82
5610,1,0,0,1.44
5611,2,0,2,0.79
5612,1,0,0,1.97
5613,0,0,0,1.75
5614,1,0,2,0.99
5615,1,0,1,1.29
5616,1,0,0,1.86
5617,1,0,3,0.43
5618,0,0,0,1.99
5619,3,0,2,1.13
5620,1,0,3,1.15
5621,2,0,1,4.14
5622,1,0,2,1.78
5623,0,0,1,1.67
5624,2,0,2,2.78
5625,0,1,3,0.85
5626,0,0,0,3.2
5627,1,0,2,0.91
5628,1,0,2,1.22
5629,1,0,1,2.56
5630,3,0,3,0.65
5631,1,0,3,0.39
5632,3,0,1,1.72
5633,1,0,0,1.428
5634,2,0,1,2.75
5635,1,0,1,2.89
5636,2,0,2,1.15
5637,1,0,3,1.77
5638,0,0,2,0.69
5639,2,0,2,1.13
5640,0,0,2,1.27
5641,1,0,0,5.236
5642,2,0,0,3.51
5643,1,0,1,1.28
5644,0,0,0,1.6835
5645,0,0,1,1.5
5646,1,0,2,1.99
5647,0,0,3,1.52
5648,2,0,0,1.39
5649,0,0,2,1.22
5650,2,0,3,0.4
5651,0,0,3,0.51
5652,2,0,0,4.66
5653,0,0,1,1.23
5654,1,0,1,2.66
5655,0,0,3,0.46
5656,1,0,0,2.63
5657,1,0,2,0.92
5658,1,0,2,2.68
5659,0,0,2,1.59
5660,0,0,1,0.97
5661,1,0,0,1.34
5662,1,0,3,0.41
5663,1,0,3,1.13
5664,2,0,3,1.89
5665,1,0,0,5.98
5666,0,0,2,1.02
5667,2,0,2,1.17
5668,3,0,3,0.34
5669,0,0,3,0.93
5670,1,0,1,1.75
5671,1,0,0,1.559
5672,3,0,2,2.78
5673,2,0,0,2.74
5674,0,0,2,1.67
5675,2,0,2,2.06
5676,2,0,2,1.59
5677,3,0,3,0.41
5678,3,0,3,0.29
5679,0,0,1,4.31
5680,1,0,1,1.72
5681,3,0,0,1.93
5682,3,0,3,0.34
5683,1,0,1,3.54
5684,1,0,3,0.35
5685,1,0,3,0.85
5686,3,0,2,1.11
5687,1,1,3,1.13
5688,0,0,3,0.59
5689,2,0,2,2.3
5690,1,0,2,3.76
5691,1,0,1,1.43
5692,2,0,2,1.25
5693,1,0,2,0.78
5694,3,0,3,0.75
5695,1,0,0,1.94
5696,1,0,3,2.07
5697,3,0,1,2.03
5698,3,0,2,1.41
5699,1,0,2,1.23
5700,1,0,3,1.22
5701,3,0,2,1.26
5702,3,0,2,1.11
5703,3,0,2,1.29
5704,1,0,2,2.74
5705,3,1,0,3.199
5706,1,0,3,0.95
5707,0,0,1,5.25
5708,1,0,3,1.06
5709,0,0,2,2.77
5710,1,0,2,1.58
5711,1,0,1,1.19
5712,1,0,1,2.14
5713,1,0,3,0.3
5714,1,0,1,2.9
5715,2,0,1,2.19
5716,1,0,0,2.62
5717,1,0,3,0.66
5718,1,0,1,1.93
5719,3,0,1,1.61
5720,1,1,3,0.44
5721,0,1,3,2.23
5722,1,0,2,1.22
5723,1,0,1,1.71
5724,1,0,2,1.56
5725,1,0,2,1.12
5726,0,0,3,0.71
5727,0,0,3,0.42
5728,2,0,3,0.37
5729,2,0,1,1.66
5730,2,0,0,8.54
5731,1,0,1,1.71
5732,1,0,0,2.64
5733,0,0,3,0.69
5734,1,0,3,0.69
5735,0,0,3,0.37
5736,2,0,2,2.99
5737,1,0,3,1.37
5738,1,0,1,9.09
5739,1,0,2,1.26
5740,0,0,1,2.51
5741,1,0,2,3.52
5742,1,0,2,2.92
5743,1,0,0,2.199
5744,0,0,3,2.25
5745,0,0,0,1.99
5746,1,0,0,3.78
5747,0,0,2,2.61
5748,1,0,2,1.3
5749,3,0,0,2.67
5750,2,0,0,5.72
5751,2,0,3,1.15
5752,1,0,3,0.66
5753,1,0,0,4.43
5754,0,0,3,0.54
5755,1,0,2,1.57
5756,0,0,2,1.61
5757,1,0,2,0.78
5758,1,0,0,2.58
5759,1,0,2,2.42
5760,1,0,0,2.098
5761,3,0,1,1.43
5762,3,0,0,1.36
5763,2,0,2,1.05
5764,3,0,3,0.39
5765,0,0,3,0.71
5766,2,0,3,0.46
5767,0,0,3,0.8
5768,1,0,2,1.88
5769,0,0,2,0.89
5770,2,0,3,0.5
5771,2,0,3,1.15
5772,1,0,2,1.85
5773,1,0,2,2.75
5774,0,0,2,2.6
5775,2,0,3,0.57
5776,2,0,1,1.1
5777,0,1,0,1.37
5778,0,0,0,1.36
5779,1,0,3,0.77
5780,3,0,3,0.19
5781,0,1,2,2.02
5782,3,0,1,1.81
5783,2,0,3,0.45
5784,1,0,3,1.08
5785,1,0,1,1.88
5786,1,0,3,1.67
5787,1,0,0,2.85
5788,0,0,2,0.72
5789,2,0,0,2.0
5790,1,0,2,0.93
5791,3,0,3,0.86
5792,1,0,2,0.73
5793,1,0,0,2.67
5794,0,0,0,2.77
5795,1,0,2,1.2
5796,0,0,1,1.99
5797,1,0,2,3.58
5798,1,0,1,2.1
5799,1,0,2,1.65
5800,2,0,2,1.0
5801,0,0,1,1.85
5802,1,0,2,1.77
5803,1,0,2,1.42
5804,1,0,2,2.11
5805,0,0,1,1.66
5806,1,0,2,1.66
5807,1,0,2,0.93
5808,0,0,0,1.44
5809,1,0,0,1.33
5810,2,0,2,1.05
5811,0,0,1,2.1
5812,0,0,1,1.66
5813,0,0,2,1.0
5814,0,0,3,1.9
5815,1,0,1,1.23
5816,1,0,1,4.14
5817,1,0,2,2.55
5818,1,0,2,0.87
5819,1,0,3,0.44
5820,1,0,3,0.69
5821,1,0,2,0.77
5822,0,0,1,1.79
5823,1,0,0,1.52
5824,1,0,1,1.68
5825,0,0,1,2.03
5826,0,0,0,2.87
5827,2,0,1,1.97
5828,1,0,0,1.559
5829,1,0,1,1.26
5830,1,0,3,0.58
5831,0,0,3,0.64
5832,2,0,0,4.73
5833,2,0,0,2.65
5834,2,0,3,0.34
5835,1,0,1,5.12
5836,1,0,3,1.28
5837,1,0,0,1.4
5838,0,0,2,1.17
5839,1,1,0,1.3
5840,0,0,2,1.33
5841,0,0,1,1.23
5842,3,0,1,1.59
5843,3,0,2,0.97
5844,1,0,2,0.89
5845,3,0,3,0.74
5846,2,0,3,0.47
5847,1,0,3,1.71
5848,2,0,2,0.97
5849,0,0,2,1.23
5850,1,0,0,1.4
5851,3,0,2,2.34
5852,1,0,2,0.97
5853,2,0,1,5.02
5854,0,0,2,0.71
5855,1,0,1,1.9
5856,2,0,3,0.31
5857,1,0,1,1.41
5858,1,0,1,1.68
5859,1,0,1,1.26
5860,1,1,2,1.54
5861,1,0,1,1.24
5862,2,0,1,1.84
5863,0,0,2,1.09
5864,2,0,3,0.54
5865,2,0,2,0.97
5866,3,0,3,1.93
5867,1,0,2,3.83
5868,1,0,3,1.12
5869,1,0,2,2.51
5870,3,0,2,1.05
5871,3,0,0,3.08
5872,0,0,1,2.07
5873,3,0,3,0.47
5874,2,0,2,2.22
5875,0,0,2,0.76
5876,1,0,3,1.05
5877,1,0,3,0.88
5878,2,0,0,2.55
5879,0,0,0,1.39
5880,2,0,2,2.24
5881,0,0,2,2.41
5882,2,0,2,2.03
5883,2,0,3,0.68
5884,1,0,2,1.18
5885,1,0,1,3.24
5886,3,0,2,1.57
5887,0,0,2,1.44
5888,1,0,2,1.51
5889,2,0,0,1.99
5890,1,0,0,2.58
5891,1,0,3,0.34
5892,0,0,3,0.63
5893,1,0,3,0.6
5894,1,1,0,1.38
5895,1,0,1,1.44
5896,1,0,2,1.49
5897,0,0,2,1.32
5898,1,0,1,1.63
5899,1,0,1,2.37
5900,3,0,1,1.72
5901,2,0,3,0.41
5902,2,0,0,2.29
5903,1,0,3,0.46
5904,0,0,1,6.77
5905,3,1,0,1.62
5906,1,0,1,1.36
5907,1,0,1,1.78
5908,3,0,1,4.92
5909,0,0,3,0.35
5910,1,1,3,0.35
5911,1,0,2,1.35
5912,1,0,3,0.7
5913,0,0,1,3.52
5914,2,0,1,3.29
5915,0,0,2,1.56
5916,1,0,3,0.84
5917,1,0,3,0.44
5918,2,0,0,1.92
5919,1,0,0,1.3
5920,1,1,2,1.23
5921,0,0,2,0.96
5922,2,0,0,1.47
5923,1,0,1,1.46
5924,1,0,2,1.15
5925,3,0,2,1.02
5926,1,1,2,2.39
5927,1,0,3,1.37
5928,1,0,1,2.1
5929,0,0,0,2.01
5930,0,0,1,1.51
5931,2,0,0,2.43
5932,0,0,1,4.96
5933,1,1,3,0.4
5934,0,0,2,1.53
5935,0,0,1,1.61
5936,0,0,0,7.199
5937,1,0,2,1.43
5938,1,0,1,2.19
5939,1,0,2,1.06
5940,0,0,2,1.57
5941,1,0,2,1.42
5942,1,0,3,1.2
5943,1,0,0,1.37
5944,1,0,0,5.553
5945,2,0,1,1.34
5946,2,0,1,3.87
5947,1,0,3,0.6
5948,1,0,0,1.34
5949,1,0,3,0.77
5950,2,0,2,1.2
5951,1,0,1,6.51
5952,1,2,0,2.299
5953,0,0,1,1.28
5954,1,0,2,1.69
5955,1,0,0,2.39
5956,0,0,1,3.46
5957,1,0,2,1.0
5958,0,0,3,0.5
5959,3,0,1,1.76
5960,0,0,1,1.5
5961,1,0,3,2.65
5962,2,0,3,0.77
5963,0,0,0,1.46
5964,0,0,0,1.399
5965,1,0,0,4.29
5966,2,0,1,4.66
5967,1,0,2,1.59
5968,1,0,0,1.41
5969,1,0,3,0.91
5970,2,0,3,0.34
5971,3,0,2,1.64
5972,2,0,3,2.19
5973,2,0,2,1.14
5974,1,0,2,2.03
5975,3,0,3,0.83
5976,2,0,0,3.37
5977,2,0,3,0.77
5978,3,0,3,0.76
5979,2,0,3,0.42
5980,3,0,1,1.7
5981,1,0,1,2.48
5982,0,0,3,0.37
5983,1,0,2,0.87
5984,2,0,3,0.67
5985,3,0,1,1.56
5986,1,0,0,2.06
5987,0,1,2,1.22
5988,1,1,2,1.03
5989,1,1,2,2.62
5990,2,0,1,2.78
5991,1,0,2,1.45
5992,3,0,1,1.37
5993,0,0,3,0.3
5994,0,0,3,1.13
5995,1,0,0,2.198
5996,1,0,3,0.67
5997,3,0,3,1.89
5998,0,0,1,1.47
5999,1,0,0,1.4
6000,1,0,1,1.74
6001,3,0,3,0.63
6002,3,0,3,0.74
6003,1,0,2,1.76
6004,2,0,3,1.83
6005,3,0,1,2.44
6006,1,0,0,5.76
6007,3,0,3,1.66
6008,1,0,3,1.19
6009,2,0,2,2.25
6010,0,0,0,5.76
6011,3,0,2,1.45
6012,1,0,3,0.83
6013,1,0,2,1.48
6014,1,0,2,6.3
6015,2,1,1,1.79
6016,1,0,2,2.74
6017,3,0,2,0.74
6018,1,0,1,3.12
6019,1,0,3,0.5
6020,3,1,0,2.91
6021,3,0,1,1.98
6022,1,0,0,1.33
6023,1,0,2,1.42
6024,0,0,2,1.66
6025,0,0,1,2.27
6026,1,0,1,1.36
6027,0,0,0,1.49
6028,1,0,3,0.54
6029,1,0,2,1.53
6030,0,0,1,2.99
6031,3,0,0,2.5
6032,2,0,3,1.64
6033,1,0,3,0.71
6034,2,0,2,1.04
6035,1,0,2,1.26
6036,3,0,2,0.92
6037,1,0,3,0.44
6038,2,0,3,0.44
6039,1,0,1,2.9
6040,3,0,3,0.45
6041,1,0,3,0.35
6042,2,0,0,7.33
6043,1,0,2,2.42
6044,1,0,3,0.47
6045,3,0,2,0.9
6046,1,0,3,1.03
6047,2,0,0,6.51
6048,1,0,2,5.71
6049,3,0,2,2.06
6050,2,0,3,1.29
6051,2,0,3,0.5
6052,0,0,3,0.41
6053,0,0,2,1.65
6054,0,0,3,1.09
6055,1,0,2,1.3
6056,2,0,0,2.75
6057,1,0,0,1.39
6058,0,0,0,2.71
6059,1,0,3,0.74
6060,1,0,0,2.38
6061,1,0,3,0.31
6062,1,1,1,1.74
6063,2,0,1,1.26
6064,2,0,1,1.28
6065,0,0,3,1.79
6066,1,0,3,1.65
6067,1,0,1,1.86
6068,0,0,0,2.43
6069,3,0,1,1.38
6070,3,0,1,2.18
6071,0,0,3,0.87
6072,1,1,2,2.14
6073,1,0,2,1.89
6074,0,0,0,5.299
6075,1,0,1,3.83
6076,1,0,2,1.72
6077,1,0,2,1.27
6078,2,0,3,1.07
6079,0,0,3,0.76
6080,0,0,1,2.83
6081,1,0,2,1.45
6082,1,0,0,1.39
6083,1,0,1,1.2
6084,1,0,3,1.44
6085,1,0,3,0.45
6086,1,1,2,1.15
6087,2,0,2,1.95
6088,1,0,1,3.08
6089,0,0,0,1.79
6090,2,0,3,1.99
6091,2,0,3,0.44
6092,1,0,1,1.99
6093,0,0,3,0.96
6094,2,0,0,2.31
6095,0,0,0,5.699
6096,1,1,1,1.74
6097,0,0,3,0.34
6098,1,0,2,1.13
6099,1,0,3,0.39
6100,1,1,1,1.42
6101,3,0,2,2.15
6102,0,0,3,0.62
6103,0,0,1,2.09
6104,0,0,1,1.61
6105,1,0,3,0.44
6106,2,0,1,1.78
6107,2,0,3,0.62
6108,1,0,0,2.91
6109,3,0,0,3.36
6110,1,0,3,0.42
6111,1,0,1,3.49
6112,1,0,2,1.19
6113,1,0,3,0.71
6114,0,0,3,0.46
6115,2,1,0,2.38
6116,1,0,2,0.92
6117,1,0,2,1.0
6118,1,1,3,1.01
6119,1,0,2,1.04
6120,1,0,3,1.15
6121,1,0,0,3.08
6122,3,0,1,2.02
6123,3,0,2,1.28
6124,3,0,2,2.69
6125,2,0,2,2.52
6126,2,0,0,2.65
6127,1,0,3,1.32
6128,1,0,3,1.41
6129,0,0,0,2.82
6130,1,0,0,5.34
6131,3,0,2,3.01
6132,1,0,2,2.07
6133,2,0,3,0.29
6134,3,0,1,1.28
6135,3,0,3,0.74
6136,3,0,0,1.77
6137,1,0,3,1.33
6138,2,0,1,1.63
6139,1,0,1,1.13
6140,0,0,3,0.82
6141,1,0,3,0.55
6142,2,0,2,2.64
6143,2,0,2,1.32
6144,0,0,2,1.13
6145,1,0,3,0.22
6146,1,0,2,0.78
6147,0,0,3,1.19
6148,1,0,3,1.3
6149,0,0,2,0.77
6150,1,1,3,1.91
6151,2,0,2,1.22
6152,0,0,0,8.38
6153,0,0,3,1.31
6154,1,0,2,1.47
6155,3,0,1,1.82
6156,0,0,0,4.37
6157,0,0,1,1.33
6158,0,1,2,0.9
6159,1,0,3,0.83
6160,0,0,2,1.96
6161,1,0,0,1.59
6162,1,0,2,1.95
6163,3,0,2,0.99
6164,3,0,3,0.71
6165,1,0,1,2.92
6166,1,0,1,1.32
6167,1,0,0,2.26
6168,3,0,0,2.85
6169,1,0,3,0.37
6170,1,0,1,3.29
6171,1,0,2,1.15
6172,1,0,3,0.79
6173,3,0,2,0.99
6174,0,0,1,1.81
6175,3,0,1,2.08
6176,1,0,2,2.66
6177,1,0,2,1.78
6178,2,0,2,1.15
6179,1,2,2,2.71
6180,0,0,2,0.92
6181,0,0,2,1.39
6182,1,0,0,5.1
6183,1,0,1,1.62
6184,1,0,0,4.56
6185,0,0,1,1.48
6186,1,0,3,0.31
6187,1,0,1,3.12
6188,1,0,0,2.1
6189,2,0,2,0.95
6190,1,0,0,1.55
6191,1,0,0,2.43
6192,1,0,2,0.95
6193,1,0,1,1.72
6194,3,0,3,0.47
6195,2,0,0,2.23
6196,2,0,1,1.66
6197,1,0,1,2.03
6198,1,0,3,1.97
6199,2,0,3,0.34
6200,1,0,2,0.82
6201,1,0,2,1.39
6202,3,0,2,0.97
6203,3,0,0,2.07
6204,1,0,1,1.67
6205,2,0,3,1.9
6206,2,0,3,1.18
6207,2,0,2,1.94
6208,2,0,0,1.5
6209,3,0,1,1.98
6210,0,0,1,1.76
6211,1,0,2,1.55
6212,0,0,3,1.38
6213,1,0,2,0.78
6214,0,0,2,1.55
6215,1,0,3,0.74
6216,1,0,1,3.21
6217,1,0,1,1.16
6218,2,0,0,2.03
6219,1,0,1,2.44
6220,1,0,2,0.85
6221,2,0,2,0.8
6222,1,0,0,2.31
6223,1,0,0,2.78
6224,3,0,2,1.38
6225,1,0,0,4.899
6226,3,0,1,1.17
6227,1,0,0,1.54
6228,1,0,0,1.549
6229,0,0,3,0.95
6230,3,0,2,1.25
6231,0,0,0,1.3
6232,0,0,3,1.22
6233,1,0,1,1.56
6234,2,0,0,1.56
6235,0,0,1,3.68
6236,0,0,0,1.3
6237,0,0,2,1.13
6238,0,0,1,1.74
6239,1,0,1,4.27
6240,0,0,0,2.58
6241,0,0,0,2.184
6242,0,0,0,1.559
6243,1,0,2,3.39
6244,0,0,3,0.4
6245,0,0,0,2.099
6246,1,0,2,1.45
6247,0,0,2,1.31
6248,2,0,0,11.5
6249,0,0,3,0.73
6250,3,0,1,1.68
6251,2,0,2,1.66
6252,3,0,3,0.5
6253,3,0,2,0.85
6254,2,0,2,1.61
6255,1,0,3,0.55
6256,2,0,3,1.38
6257,3,0,1,1.51
6258,2,0,2,0.68
6259,2,0,2,3.42
6260,1,0,3,0.71
6261,3,0,2,1.54
6262,2,0,2,1.26
6263,1,0,0,1.84
6264,0,0,3,0.75
6265,1,0,3,0.59
6266,1,0,2,2.06
6267,1,0,3,0.34
6268,1,0,3,0.43
6269,2,0,2,0.78
6270,1,0,3,1.32
6271,2,0,1,3.15
6272,3,0,3,0.47
6273,3,0,0,1.92
6274,2,0,1,1.25
6275,0,0,2,1.1
6276,3,0,0,1.89
6277,1,0,0,1.62
6278,3,0,1,1.42
6279,1,0,2,1.07
6280,1,0,1,2.1
6281,1,0,3,1.49
6282,1,0,2,2.71
6283,1,0,3,1.61
6284,1,0,1,4.14
6285,0,0,0,1.45
6286,1,0,2,0.97
6287,0,0,2,1.58
6288,1,0,1,4.29
6289,3,0,1,1.51
6290,2,0,2,1.11
6291,2,0,2,1.9
6292,1,0,2,0.92
6293,1,0,1,3.3
6294,1,0,2,0.92
6295,2,0,2,0.81
6296,1,0,1,1.43
6297,0,0,0,2.83
6298,1,0,3,0.79
6299,2,0,1,1.8
6300,0,0,0,7.15
6301,2,0,0,1.55
6302,3,0,2,0.82
6303,1,0,3,1.51
6304,0,0,2,1.07
6305,1,0,2,3.58
6306,1,0,1,1.19
6307,1,0,2,2.62
6308,1,0,3,0.69
6309,3,0,3,0.55
6310,1,0,2,0.75
6311,3,0,1,4.34
6312,2,0,2,0.79
6313,0,0,1,1.04
6314,3,0,1,1.75
6315,2,0,0,3.86
6316,3,0,0,2.91
6317,1,0,3,0.68
6318,1,0,3,1.93
6319,2,0,1,2.0
6320,1,1,2,2.87
6321,1,0,1,1.96
6322,2,0,0,3.16
6323,1,0,1,1.74
6324,2,1,3,0.73
6325,0,0,3,0.55
6326,1,0,1,2.33
6327,1,0,3,0.86
6328,3,0,1,1.17
6329,2,1,1,1.8
6330,0,0,2,0.96
6331,2,0,2,1.49
6332,3,0,3,0.44
6333,0,0,0,2.599
6334,1,0,2,1.15
6335,0,0,3,0.37
6336,1,0,3,1.51
6337,0,0,2,1.38
6338,2,0,3,1.12
6339,1,0,0,3.749
6340,1,0,2,1.47
6341,1,0,3,0.48
6342,0,0,2,0.93
6343,1,0,2,1.95
6344,0,0,2,1.93
6345,0,0,2,1.23
6346,0,0,1,3.3
6347,2,0,1,3.73
6348,0,0,0,2.62
6349,1,0,1,1.29
6350,1,0,3,0.65
6351,1,0,2,2.27
6352,3,0,0,1.8353
6353,0,1,1,1.87
6354,1,0,1,1.74
6355,1,0,3,0.37
6356,1,0,1,3.02
6357,0,0,0,5.236
6358,3,0,0,2.399
6359,1,0,1,1.85
6360,2,0,1,1.74
6361,3,0,3,1.83
6362,3,0,0,4.33
6363,2,0,2,2.32
6364,2,0,2,1.26
6365,3,0,1,1.12
6366,3,0,0,2.86
6367,1,0,3,1.57
6368,2,0,3,0.28
6369,2,0,1,1.39
6370,1,0,2,2.13
6371,2,0,3,0.56
6372,2,0,0,1.38
6373,3,0,1,1.5
6374,2,0,0,2.47
6375,1,0,3,0.79
6376,1,0,0,3.22
6377,1,2,3,1.91
6378,1,0,2,0.89
6379,0,0,3,0.96
6380,2,0,1,7.0
6381,3,0,1,2.07
6382,3,0,1,2.36
6383,1,1,0,6.16
6384,3,1,0,2.02
6385,2,0,3,0.71
6386,1,0,3,0.41
6387,2,0,3,0.73
6388,0,0,2,1.22
6389,1,0,3,2.01
6390,0,0,1,1.41
6391,3,0,2,1.15
6392,2,0,2,2.39
6393,2,0,0,3.09
6394,3,0,2,1.15
6395,0,0,3,1.55
6396,1,0,2,1.86
6397,1,0,0,3.249
6398,1,0,2,1.27
6399,0,0,2,2.7
6400,2,0,0,5.71
6401,0,0,1,1.86
6402,1,0,3,0.72
6403,0,0,0,4.45
6404,2,0,2,1.78
6405,3,0,2,0.78
6406,0,0,2,0.85
6407,1,0,1,2.12
6408,3,0,2,1.26
6409,1,0,2,1.8
6410,0,0,1,1.05
6411,1,0,3,0.51
6412,0,0,2,1.27
6413,1,0,2,1.36
6414,0,0,0,1.34
6415,1,0,0,1.6143
6416,1,0,0,3.299
6417,1,0,2,2.18
6418,0,0,1,4.06
6419,2,0,1,6.05
6420,0,0,2,2.17
6421,0,0,1,4.07
6422,1,0,1,1.56
6423,3,0,2,0.95
6424,3,0,2,0.88
6425,3,0,3,0.37
6426,3,0,3,0.39
6427,0,0,3,0.7
6428,1,0,3,0.65
6429,1,0,2,1.04
6430,1,0,2,1.03
6431,1,0,2,1.89
6432,2,0,1,1.37
6433,1,0,1,5.36
6434,2,0,1,3.45
6435,2,0,3,0.68
6436,1,0,2,1.06
6437,1,0,2,0.89
6438,0,0,3,0.52
6439,0,0,1,1.71
6440,3,0,2,0.8
6441,0,0,1,2.15
6442,1,1,3,1.5
6443,2,0,3,1.1
6444,0,0,1,1.36
6445,1,0,2,1.93
6446,1,0,1,1.74
6447,0,0,3,0.52
6448,2,0,3,1.5
6449,3,0,3,0.36
6450,3,0,0,1.95
6451,2,0,3,0.39
6452,3,0,3,0.35
6453,2,0,3,0.44
6454,2,0,3,1.02
6455,1,0,3,0.41
6456,1,0,3,0.78
6457,2,0,1,1.91
6458,2,0,0,4.45
6459,3,0,2,1.29
6460,1,0,3,0.74
6461,1,1,2,1.18
6462,1,0,1,4.17
6463,1,0,2,2.13
6464,1,0,2,1.28
6465,0,0,3,1.36
6466,2,0,1,1.51
6467,1,0,3,0.76
6468,0,0,1,1.82
6469,2,0,0,2.78
6470,1,0,3,0.6
6471,3,0,0,3.53
6472,0,0,0,3.599
6473,1,0,2,1.71
6474,0,0,3,0.77
6475,1,2,2,0.93
6476,1,0,3,0.83
6477,1,0,2,0.97
6478,3,0,2,0.97
6479,3,0,1,1.83
6480,2,0,2,1.51
6481,3,0,3,0.72
6482,2,0,2,1.67
6483,0,0,2,1.01
6484,0,0,1,1.86
6485,1,0,3,1.06
6486,2,0,2,1.3
6487,3,0,3,0.62
6488,3,0,0,2.78
6489,0,0,0,4.44
6490,1,0,2,1.15
6491,1,1,2,1.03
6492,1,0,3,0.72
6493,1,0,0,5.17
6494,1,0,1,1.82
6495,0,0,2,2.8
6496,1,0,1,1.64
6497,1,0,1,1.4
6498,0,0,1,1.71
6499,2,0,3,0.69
6500,0,0,3,0.8
6501,0,0,3,0.95
6502,3,0,0,1.79
6503,1,0,3,0.51
6504,1,0,2,1.19
6505,3,0,3,0.22
6506,1,0,3,0.5
6507,0,0,3,0.71
6508,1,0,2,2.41
6509,1,0,0,2.234
6510,0,0,0,1.46
6511,1,0,2,1.35
6512,1,0,1,1.73
6513,1,0,2,3.39
6514,1,0,0,1.95
6515,1,0,2,0.78
6516,0,0,3,1.27
6517,3,0,2,1.42
6518,2,0,1,1.85
6519,3,0,2,0.99
6520,1,0,1,2.19
6521,1,0,3,0.88
6522,1,0,0,5.82
6523,1,0,1,1.65
6524,1,0,1,1.37
